Force,Distance,Time,Event,
N,mm,min,,
Sample 1,,,,
29.6542,0.1125,5.13567,0,
29.4956,0.1100,5.13583,0,
29.3371,0.1100,5.13600,0,
29.3371,0.1100,5.13617,0,
29.3371,0.1100,5.13633,0,
29.3371,0.1100,5.13650,0,
29.3371,0.1100,5.13667,0,
29.3371,0.1100,5.13683,0,
29.1785,0.1100,5.13700,0,
29.1785,0.1100,5.13717,0,
29.0200,0.1100,5.13733,0,
29.0200,0.1100,5.13750,0,
28.8614,0.1100,5.13767,0,
28.8614,0.1100,5.13783,0,
28.7029,0.1100,5.13800,0,
28.7029,0.1100,5.13817,0,
28.7029,0.1100,5.13833,0,
28.7029,0.1100,5.13850,0,
28.7029,0.1100,5.13867,0,
28.5443,0.1100,5.13883,0,
28.5443,0.1075,5.13900,0,
28.3857,0.1075,5.13917,0,
28.2272,0.1075,5.13933,0,
27.9101,0.1075,5.13950,0,
27.2759,0.1050,5.13967,0,
26.9588,0.1050,5.13983,0,
26.8002,0.1050,5.14000,0,
26.8002,0.1050,5.14017,0,
26.9588,0.1050,5.14033,0,
26.9588,0.1050,5.14050,0,
26.9588,0.1050,5.14067,0,
26.9588,0.1050,5.14083,0,
26.9588,0.1050,5.14100,0,
26.9588,0.1050,5.14117,0,
26.9588,0.1050,5.14133,0,
27.1173,0.1050,5.14150,0,
26.9588,0.1050,5.14167,0,
27.1173,0.1050,5.14183,0,
27.1173,0.1050,5.14200,0,
27.1173,0.1050,5.14217,0,
27.1173,0.1050,5.14233,0,
27.1173,0.1050,5.14250,0,
27.1173,0.1050,5.14267,0,
27.1173,0.1050,5.14283,0,
26.9588,0.1025,5.14300,0,
26.6417,0.1025,5.14317,0,
26.4831,0.1025,5.14333,0,
26.4831,0.1025,5.14350,0,
26.4831,0.1025,5.14367,0,
26.6417,0.1025,5.14383,0,
26.6417,0.1025,5.14400,0,
26.6417,0.1025,5.14417,0,
26.6417,0.1025,5.14433,0,
26.6417,0.1025,5.14450,0,
26.6417,0.1025,5.14467,0,
26.6417,0.1025,5.14483,0,
26.4831,0.1025,5.14500,0,
26.4831,0.1025,5.14517,0,
26.4831,0.1025,5.14533,0,
26.4831,0.1025,5.14550,0,
26.3245,0.1025,5.14567,0,
26.3245,0.1025,5.14583,0,
26.1660,0.1025,5.14600,0,
26.1660,0.1025,5.14617,0,
26.1660,0.1025,5.14633,0,
26.1660,0.1025,5.14650,0,
26.1660,0.1000,5.14667,0,
25.8489,0.1000,5.14683,0,
25.6903,0.1000,5.14700,0,
25.5318,0.1000,5.14717,0,
25.2147,0.1000,5.14733,0,
24.8976,0.0975,5.14750,0,
24.5805,0.0975,5.14767,0,
24.4219,0.0975,5.14783,0,
24.4219,0.0975,5.14800,0,
24.5805,0.0975,5.14817,0,
24.5805,0.0975,5.14833,0,
24.5805,0.0975,5.14850,0,
24.5805,0.0975,5.14867,0,
24.5805,0.0975,5.14883,0,
24.5805,0.0975,5.14900,0,
24.5805,0.0975,5.14917,0,
24.5805,0.0975,5.14933,0,
24.7390,0.0975,5.14950,0,
24.5805,0.0975,5.14967,0,
24.5805,0.0975,5.14983,0,
24.7390,0.0975,5.15000,0,
24.7390,0.0975,5.15017,0,
24.5805,0.0975,5.15033,0,
24.4219,0.0975,5.15050,0,
24.4219,0.0950,5.15067,0,
24.2633,0.0950,5.15083,0,
24.2633,0.0950,5.15100,0,
24.4219,0.0950,5.15117,0,
24.4219,0.0950,5.15133,0,
24.4219,0.0950,5.15150,0,
24.2633,0.0950,5.15167,0,
24.1048,0.0950,5.15183,0,
24.1048,0.0950,5.15200,0,
24.1048,0.0950,5.15217,0,
23.9462,0.0950,5.15233,0,
24.1048,0.0950,5.15250,0,
24.1048,0.0950,5.15267,0,
24.1048,0.0950,5.15283,0,
23.9462,0.0950,5.15300,0,
23.7877,0.0950,5.15317,0,
23.6291,0.0950,5.15333,0,
23.4706,0.0950,5.15350,0,
23.4706,0.0925,5.15367,0,
23.4706,0.0925,5.15383,0,
23.4706,0.0925,5.15400,0,
23.4706,0.0925,5.15417,0,
23.4706,0.0925,5.15433,0,
23.4706,0.0925,5.15450,0,
23.3120,0.0925,5.15467,0,
23.1535,0.0925,5.15483,0,
22.6778,0.0900,5.15500,0,
22.2021,0.0900,5.15517,0,
21.5679,0.0875,5.15533,0,
21.4094,0.0875,5.15550,0,
21.5679,0.0875,5.15567,0,
21.7265,0.0875,5.15583,0,
21.8850,0.0875,5.15600,0,
21.8850,0.0875,5.15617,0,
21.8850,0.0875,5.15633,0,
21.8850,0.0875,5.15650,0,
21.8850,0.0875,5.15667,0,
21.8850,0.0875,5.15683,0,
21.8850,0.0875,5.15700,0,
21.8850,0.0875,5.15717,0,
22.0436,0.0875,5.15733,0,
22.0436,0.0875,5.15750,0,
22.0436,0.0875,5.15767,0,
21.8850,0.0875,5.15783,0,
21.8850,0.0875,5.15800,0,
21.8850,0.0875,5.15817,0,
22.0436,0.0875,5.15833,0,
22.0436,0.0875,5.15850,0,
21.7265,0.0875,5.15867,0,
21.5679,0.0875,5.15883,0,
21.7265,0.0875,5.15900,0,
21.7265,0.0875,5.15917,0,
21.5679,0.0875,5.15933,0,
21.4094,0.0875,5.15950,0,
21.4094,0.0875,5.15967,0,
21.4094,0.0875,5.15983,0,
21.4094,0.0875,5.16000,0,
21.4094,0.0875,5.16017,0,
21.4094,0.0875,5.16033,0,
21.4094,0.0875,5.16050,0,
21.4094,0.0875,5.16067,0,
21.4094,0.0875,5.16083,0,
21.2508,0.0875,5.16100,0,
21.2508,0.0875,5.16117,0,
21.2508,0.0850,5.16133,0,
21.0923,0.0850,5.16150,0,
21.0923,0.0850,5.16167,0,
21.0923,0.0850,5.16183,0,
21.0923,0.0850,5.16200,0,
20.9337,0.0850,5.16217,0,
20.7752,0.0850,5.16233,0,
20.6166,0.0850,5.16250,0,
20.2995,0.0825,5.16267,0,
20.1409,0.0825,5.16283,0,
19.8238,0.0825,5.16300,0,
19.5067,0.0825,5.16317,0,
19.5067,0.0825,5.16333,0,
19.5067,0.0825,5.16350,0,
19.5067,0.0825,5.16367,0,
19.5067,0.0825,5.16383,0,
19.5067,0.0825,5.16400,0,
19.6653,0.0825,5.16417,0,
19.6653,0.0825,5.16433,0,
19.6653,0.0825,5.16450,0,
19.6653,0.0825,5.16467,0,
19.6653,0.0825,5.16483,0,
19.6653,0.0825,5.16500,0,
19.6653,0.0825,5.16517,0,
19.6653,0.0825,5.16533,0,
19.6653,0.0825,5.16550,0,
19.8238,0.0825,5.16567,0,
19.6653,0.0800,5.16583,0,
19.5067,0.0800,5.16600,0,
19.5067,0.0800,5.16617,0,
19.5067,0.0800,5.16633,0,
19.5067,0.0800,5.16650,0,
19.1896,0.0800,5.16667,0,
19.1896,0.0800,5.16683,0,
19.1896,0.0800,5.16700,0,
19.1896,0.0800,5.16717,0,
19.0311,0.0800,5.16733,0,
18.8725,0.0800,5.16750,0,
18.8725,0.0800,5.16767,0,
18.8725,0.0800,5.16783,0,
18.8725,0.0800,5.16800,0,
18.8725,0.0800,5.16817,0,
18.8725,0.0800,5.16833,0,
19.0311,0.0800,5.16850,0,
19.0311,0.0800,5.16867,0,
19.0311,0.0800,5.16883,0,
19.0311,0.0800,5.16900,0,
18.8725,0.0775,5.16917,0,
18.7140,0.0775,5.16933,0,
18.7140,0.0775,5.16950,0,
18.3968,0.0775,5.16967,0,
18.2383,0.0775,5.16983,0,
18.0797,0.0775,5.17000,0,
17.7626,0.0750,5.17017,0,
17.4455,0.0750,5.17033,0,
17.1284,0.0750,5.17050,0,
17.1284,0.0750,5.17067,0,
17.1284,0.0750,5.17083,0,
17.1284,0.0750,5.17100,0,
17.1284,0.0750,5.17117,0,
17.2870,0.0750,5.17133,0,
17.2870,0.0750,5.17150,0,
17.2870,0.0750,5.17167,0,
17.2870,0.0750,5.17183,0,
17.2870,0.0750,5.17200,0,
17.2870,0.0750,5.17217,0,
17.2870,0.0750,5.17233,0,
17.4455,0.0750,5.17250,0,
17.2870,0.0750,5.17267,0,
17.4455,0.0750,5.17283,0,
17.2870,0.0750,5.17300,0,
17.4455,0.0750,5.17317,0,
17.4455,0.0750,5.17333,0,
17.2870,0.0725,5.17350,0,
16.9699,0.0725,5.17367,0,
17.1284,0.0725,5.17383,0,
17.1284,0.0725,5.17400,0,
16.9699,0.0725,5.17417,0,
16.8113,0.0725,5.17433,0,
16.8113,0.0725,5.17450,0,
16.9699,0.0725,5.17467,0,
16.8113,0.0725,5.17483,0,
16.8113,0.0725,5.17500,0,
16.6528,0.0725,5.17517,0,
16.6528,0.0725,5.17533,0,
16.6528,0.0725,5.17550,0,
16.6528,0.0725,5.17567,0,
16.8113,0.0725,5.17583,0,
16.6528,0.0725,5.17600,0,
16.6528,0.0725,5.17617,0,
16.6528,0.0700,5.17633,0,
16.4942,0.0700,5.17650,0,
16.3356,0.0700,5.17667,0,
16.3356,0.0700,5.17683,0,
16.3356,0.0700,5.17700,0,
16.4942,0.0700,5.17717,0,
16.3356,0.0700,5.17733,0,
16.3356,0.0700,5.17750,0,
16.1771,0.0700,5.17767,0,
16.1771,0.0700,5.17783,0,
16.0185,0.0700,5.17800,0,
15.7014,0.0675,5.17817,0,
15.3843,0.0675,5.17833,0,
15.0672,0.0675,5.17850,0,
14.7501,0.0650,5.17867,0,
14.7501,0.0650,5.17883,0,
14.7501,0.0650,5.17900,0,
14.7501,0.0650,5.17917,0,
14.7501,0.0650,5.17933,0,
14.9087,0.0650,5.17950,0,
14.9087,0.0650,5.17967,0,
14.9087,0.0650,5.17983,0,
14.9087,0.0650,5.18000,0,
14.9087,0.0650,5.18017,0,
14.9087,0.0650,5.18033,0,
15.0672,0.0650,5.18050,0,
14.9087,0.0650,5.18067,0,
14.9087,0.0650,5.18083,0,
14.9087,0.0650,5.18100,0,
15.0672,0.0650,5.18117,0,
15.0672,0.0650,5.18133,0,
14.9087,0.0650,5.18150,0,
14.5916,0.0650,5.18167,0,
14.7501,0.0650,5.18183,0,
14.7501,0.0650,5.18200,0,
14.5916,0.0650,5.18217,0,
14.5916,0.0650,5.18233,0,
14.5916,0.0650,5.18250,0,
14.5916,0.0650,5.18267,0,
14.4330,0.0650,5.18283,0,
14.2744,0.0650,5.18300,0,
14.2744,0.0650,5.18317,0,
14.2744,0.0650,5.18333,0,
14.2744,0.0625,5.18350,0,
14.1159,0.0625,5.18367,0,
13.9573,0.0625,5.18383,0,
13.9573,0.0625,5.18400,0,
13.9573,0.0625,5.18417,0,
14.1159,0.0625,5.18433,0,
14.1159,0.0625,5.18450,0,
14.1159,0.0625,5.18467,0,
14.1159,0.0625,5.18483,0,
14.1159,0.0625,5.18500,0,
14.1159,0.0625,5.18517,0,
13.9573,0.0625,5.18533,0,
13.7988,0.0625,5.18550,0,
13.6402,0.0600,5.18567,0,
13.1646,0.0600,5.18583,0,
12.6889,0.0575,5.18600,0,
12.3718,0.0575,5.18617,0,
12.3718,0.0575,5.18633,0,
12.5304,0.0575,5.18650,0,
12.5304,0.0575,5.18667,0,
12.5304,0.0575,5.18683,0,
12.5304,0.0575,5.18700,0,
12.5304,0.0575,5.18717,0,
12.5304,0.0575,5.18733,0,
12.5304,0.0575,5.18750,0,
12.6889,0.0575,5.18767,0,
12.6889,0.0575,5.18783,0,
12.6889,0.0575,5.18800,0,
12.6889,0.0575,5.18817,0,
12.6889,0.0575,5.18833,0,
12.6889,0.0575,5.18850,0,
12.6889,0.0575,5.18867,0,
12.6889,0.0575,5.18883,0,
12.6889,0.0575,5.18900,0,
12.5304,0.0575,5.18917,0,
12.5304,0.0575,5.18933,0,
12.5304,0.0575,5.18950,0,
12.5304,0.0575,5.18967,0,
12.3718,0.0575,5.18983,0,
12.2132,0.0575,5.19000,0,
12.2132,0.0575,5.19017,0,
12.2132,0.0575,5.19033,0,
12.2132,0.0575,5.19050,0,
12.3718,0.0575,5.19067,0,
12.2132,0.0550,5.19083,0,
11.8961,0.0550,5.19100,0,
11.8961,0.0550,5.19117,0,
11.8961,0.0550,5.19133,0,
12.0547,0.0550,5.19150,0,
12.0547,0.0550,5.19167,0,
12.0547,0.0550,5.19183,0,
12.0547,0.0550,5.19200,0,
12.0547,0.0550,5.19217,0,
12.0547,0.0550,5.19233,0,
12.0547,0.0550,5.19250,0,
11.8961,0.0550,5.19267,0,
11.8961,0.0550,5.19283,0,
11.7376,0.0550,5.19300,0,
11.7376,0.0550,5.19317,0,
11.5790,0.0550,5.19333,0,
11.4205,0.0525,5.19350,0,
11.2619,0.0525,5.19367,0,
11.1034,0.0525,5.19383,0,
10.9448,0.0525,5.19400,0,
10.6277,0.0525,5.19417,0,
10.4691,0.0500,5.19433,0,
10.4691,0.0500,5.19450,0,
10.6277,0.0500,5.19467,0,
10.6277,0.0500,5.19483,0,
10.6277,0.0500,5.19500,0,
10.6277,0.0500,5.19517,0,
10.6277,0.0500,5.19533,0,
10.6277,0.0500,5.19550,0,
10.6277,0.0500,5.19567,0,
10.6277,0.0500,5.19583,0,
10.6277,0.0500,5.19600,0,
10.6277,0.0500,5.19617,0,
10.6277,0.0500,5.19633,0,
10.4691,0.0500,5.19650,0,
10.4691,0.0500,5.19667,0,
10.4691,0.0500,5.19683,0,
10.4691,0.0500,5.19700,0,
10.3106,0.0500,5.19717,0,
10.1520,0.0500,5.19733,0,
10.1520,0.0500,5.19750,0,
10.1520,0.0500,5.19767,0,
10.1520,0.0500,5.19783,0,
10.1520,0.0500,5.19800,0,
9.9935,0.0475,5.19817,0,
9.8349,0.0475,5.19833,0,
9.8349,0.0475,5.19850,0,
9.8349,0.0475,5.19867,0,
9.9935,0.0475,5.19883,0,
9.9935,0.0475,5.19900,0,
9.9935,0.0475,5.19917,0,
9.9935,0.0475,5.19933,0,
9.9935,0.0475,5.19950,0,
9.9935,0.0475,5.19967,0,
9.9935,0.0475,5.19983,0,
9.8349,0.0475,5.20000,0,
9.6764,0.0475,5.20017,0,
9.5178,0.0475,5.20033,0,
9.5178,0.0475,5.20050,0,
9.2007,0.0450,5.20067,0,
9.0422,0.0450,5.20083,0,
8.7251,0.0450,5.20100,0,
8.5665,0.0450,5.20117,0,
8.4079,0.0450,5.20133,0,
8.4079,0.0450,5.20150,0,
8.4079,0.0450,5.20167,0,
8.4079,0.0450,5.20183,0,
8.4079,0.0450,5.20200,0,
8.4079,0.0450,5.20217,0,
8.4079,0.0450,5.20233,0,
8.5665,0.0450,5.20250,0,
8.5665,0.0450,5.20267,0,
8.5665,0.0450,5.20283,0,
8.5665,0.0450,5.20300,0,
8.5665,0.0450,5.20317,0,
8.5665,0.0450,5.20333,0,
8.5665,0.0425,5.20350,0,
8.4079,0.0425,5.20367,0,
8.2494,0.0425,5.20383,0,
8.2494,0.0425,5.20400,0,
8.2494,0.0425,5.20417,0,
8.2494,0.0425,5.20433,0,
8.0908,0.0425,5.20450,0,
8.0908,0.0425,5.20467,0,
8.0908,0.0425,5.20483,0,
8.0908,0.0425,5.20500,0,
8.0908,0.0425,5.20517,0,
8.0908,0.0425,5.20533,0,
8.0908,0.0425,5.20550,0,
8.0908,0.0425,5.20567,0,
8.0908,0.0425,5.20583,0,
7.9323,0.0425,5.20600,0,
7.9323,0.0400,5.20617,0,
7.7737,0.0400,5.20633,0,
7.7737,0.0400,5.20650,0,
7.9323,0.0400,5.20667,0,
7.7737,0.0400,5.20683,0,
7.7737,0.0400,5.20700,0,
7.7737,0.0400,5.20717,0,
7.6152,0.0400,5.20733,0,
7.6152,0.0400,5.20750,0,
7.6152,0.0400,5.20767,0,
7.4566,0.0400,5.20783,0,
7.4566,0.0400,5.20800,0,
7.4566,0.0400,5.20817,0,
7.4566,0.0400,5.20833,0,
7.4566,0.0400,5.20850,0,
7.2981,0.0400,5.20867,0,
7.1395,0.0375,5.20883,0,
6.9810,0.0375,5.20900,0,
6.6639,0.0375,5.20917,0,
6.3467,0.0350,5.20933,0,
6.0296,0.0350,5.20950,0,
6.0296,0.0350,5.20967,0,
6.1882,0.0350,5.20983,0,
6.1882,0.0350,5.21000,0,
6.1882,0.0350,5.21017,0,
6.1882,0.0350,5.21033,0,
6.1882,0.0350,5.21050,0,
6.1882,0.0350,5.21067,0,
6.3467,0.0350,5.21083,0,
6.3467,0.0350,5.21100,0,
6.3467,0.0350,5.21117,0,
6.3467,0.0350,5.21133,0,
6.3467,0.0350,5.21150,0,
6.3467,0.0350,5.21167,0,
6.3467,0.0350,5.21183,0,
6.1882,0.0350,5.21200,0,
6.0296,0.0350,5.21217,0,
6.0296,0.0350,5.21233,0,
6.0296,0.0350,5.21250,0,
6.0296,0.0350,5.21267,0,
6.0296,0.0350,5.21283,0,
6.0296,0.0350,5.21300,0,
6.0296,0.0350,5.21317,0,
6.0296,0.0350,5.21333,0,
6.0296,0.0350,5.21350,0,
5.8711,0.0350,5.21367,0,
5.8711,0.0325,5.21383,0,
5.7125,0.0325,5.21400,0,
5.7125,0.0325,5.21417,0,
5.7125,0.0325,5.21433,0,
5.7125,0.0325,5.21450,0,
5.7125,0.0325,5.21467,0,
5.7125,0.0325,5.21483,0,
5.5540,0.0325,5.21500,0,
5.3954,0.0325,5.21517,0,
5.3954,0.0325,5.21533,0,
5.3954,0.0325,5.21550,0,
5.3954,0.0325,5.21567,0,
5.3954,0.0325,5.21583,0,
5.3954,0.0325,5.21600,0,
5.3954,0.0325,5.21617,0,
5.2369,0.0325,5.21633,0,
4.9198,0.0300,5.21650,0,
4.7612,0.0300,5.21667,0,
4.2855,0.0275,5.21683,0,
3.9684,0.0275,5.21700,0,
3.8099,0.0275,5.21717,0,
3.9684,0.0275,5.21733,0,
3.9684,0.0275,5.21750,0,
3.9684,0.0275,5.21767,0,
3.9684,0.0275,5.21783,0,
3.9684,0.0275,5.21800,0,
3.9684,0.0275,5.21817,0,
4.1270,0.0275,5.21833,0,
4.1270,0.0275,5.21850,0,
4.1270,0.0275,5.21867,0,
4.1270,0.0275,5.21883,0,
4.1270,0.0275,5.21900,0,
4.1270,0.0275,5.21917,0,
4.1270,0.0275,5.21933,0,
4.1270,0.0275,5.21950,0,
4.1270,0.0275,5.21967,0,
4.1270,0.0275,5.21983,0,
4.1270,0.0275,5.22000,0,
4.1270,0.0275,5.22017,0,
4.1270,0.0275,5.22033,0,
3.9684,0.0275,5.22050,0,
3.9684,0.0275,5.22067,0,
3.8099,0.0275,5.22083,0,
3.8099,0.0275,5.22100,0,
3.8099,0.0275,5.22117,0,
3.8099,0.0275,5.22133,0,
3.8099,0.0250,5.22150,0,
3.8099,0.0250,5.22167,0,
3.8099,0.0250,5.22183,0,
3.6513,0.0250,5.22200,0,
3.4928,0.0250,5.22217,0,
3.3342,0.0250,5.22233,0,
3.3342,0.0250,5.22250,0,
3.4928,0.0250,5.22267,0,
3.4928,0.0250,5.22283,0,
3.4928,0.0250,5.22300,0,
3.3342,0.0250,5.22317,0,
3.3342,0.0250,5.22333,0,
3.1757,0.0250,5.22350,0,
3.1757,0.0250,5.22367,0,
3.0171,0.0225,5.22383,0,
3.0171,0.0225,5.22400,0,
2.8586,0.0225,5.22417,0,
2.7000,0.0225,5.22433,0,
2.3829,0.0225,5.22450,0,
2.2243,0.0200,5.22467,0,
2.0658,0.0200,5.22483,0,
2.0658,0.0200,5.22500,0,
2.0658,0.0200,5.22517,0,
2.0658,0.0200,5.22533,0,
2.0658,0.0200,5.22550,0,
2.2243,0.0200,5.22567,0,
2.2243,0.0200,5.22583,0,
2.2243,0.0200,5.22600,0,
2.2243,0.0200,5.22617,0,
2.2243,0.0200,5.22633,0,
2.2243,0.0200,5.22650,0,
2.2243,0.0200,5.22667,0,
2.2243,0.0200,5.22683,0,
2.0658,0.0200,5.22700,0,
2.0658,0.0200,5.22717,0,
1.9069,0.0200,5.22733,0,
1.9069,0.0200,5.22750,0,
1.9069,0.0200,5.22767,0,
2.0658,0.0200,5.22783,0,
1.9069,0.0200,5.22800,0,
1.7480,0.0175,5.22817,0,
1.7480,0.0175,5.22833,0,
1.7480,0.0175,5.22850,0,
1.9069,0.0175,5.22867,0,
1.9069,0.0175,5.22883,0,
1.7480,0.0175,5.22900,0,
1.7480,0.0175,5.22917,0,
1.7480,0.0175,5.22933,0,
1.5891,0.0175,5.22950,0,
1.5891,0.0175,5.22967,0,
1.5891,0.0175,5.22983,0,
1.5891,0.0175,5.23000,0,
1.5891,0.0175,5.23017,0,
1.5891,0.0175,5.23033,0,
1.5891,0.0175,5.23050,0,
1.4302,0.0175,5.23067,0,
1.2713,0.0175,5.23083,0,
1.2713,0.0175,5.23100,0,
1.1123,0.0150,5.23117,0,
0.9534,0.0150,5.23133,0,
0.9534,0.0150,5.23150,0,
0.9534,0.0150,5.23167,0,
0.7945,0.0150,5.23183,0,
0.6356,0.0150,5.23200,0,
0.6356,0.0150,5.23217,0,
0.4767,0.0125,5.23233,0,
0.3178,0.0125,5.23250,0,
0.3178,0.0125,5.23267,0,
0.3178,0.0125,5.23283,0,
0.3178,0.0125,5.23300,0,
0.3178,0.0125,5.23317,0,
0.3178,0.0125,5.23333,0,
0.3178,0.0125,5.23350,0,
0.3178,0.0125,5.23367,0,
0.4767,0.0125,5.23383,0,
0.4767,0.0125,5.23400,0,
0.4767,0.0125,5.23417,0,
0.3178,0.0125,5.23433,0,
0.3178,0.0125,5.23450,0,
0.3178,0.0125,5.23467,0,
0.3178,0.0125,5.23483,0,
0.1589,0.0125,5.23500,0,
0.1589,0.0125,5.23517,0,
0.1589,0.0125,5.23533,0,
0.1589,0.0125,5.23550,0,
0.1589,0.0125,5.23567,0,
0.1589,0.0125,5.23583,0,
-0.0000,0.0125,5.23600,0,
-0.0000,0.0100,5.23617,0,
-0.0000,0.0100,5.23633,0,
-0.0000,0.0100,5.23650,0,
-0.1589,0.0100,5.23667,0,
-0.1589,0.0100,5.23683,0,
-0.1589,0.0100,5.23700,0,
-0.1589,0.0100,5.23717,0,
-0.1589,0.0100,5.23733,0,
-0.1589,0.0100,5.23750,0,
-0.1589,0.0100,5.23767,0,
-0.1589,0.0100,5.23783,0,
-0.1589,0.0100,5.23800,0,
-0.1589,0.0100,5.23817,0,
-0.1589,0.0100,5.23833,0,
-0.0000,0.0100,5.23850,0,
-0.0000,0.0100,5.23867,0,
-0.0000,0.0100,5.23883,0,
-0.0000,0.0100,5.23900,0,
-0.0000,0.0100,5.23917,0,
-0.0000,0.0100,5.23933,0,
-0.0000,0.0100,5.23950,0,
-0.0000,0.0100,5.23967,0,
-0.0000,0.0100,5.23983,0,
-0.0000,0.0100,5.24000,0,
-0.0000,0.0100,5.24017,0,
-0.0000,0.0100,5.24033,0,
-0.0000,0.0100,5.24050,0,
-0.0000,0.0100,5.24067,0,
-0.0000,0.0100,5.24083,0,
-0.0000,0.0100,5.24100,0,
-0.0000,0.0100,5.24117,0,
-0.0000,0.0100,5.24133,0,
0.1589,0.0100,5.24150,0,
-0.0000,0.0100,5.24167,0,
0.1589,0.0100,5.24183,0,
-0.0000,0.0100,5.24200,0,
-0.0000,0.0100,5.24217,0,
0.1589,0.0100,5.24233,0,
0.1589,0.0100,5.24250,0,
0.1589,0.0100,5.24267,0,
-0.0000,0.0100,5.24283,0,
-0.1589,0.0100,5.24300,0,
-0.3178,0.0100,5.24317,0,
-0.3178,0.0100,5.24333,0,
-0.3178,0.0100,5.24350,0,
-0.3178,0.0100,5.24367,0,
-0.3178,0.0100,5.24383,0,
-0.3178,0.0100,5.24400,0,
-0.3178,0.0100,5.24417,0,
-0.3178,0.0100,5.24433,0,
-0.3178,0.0100,5.24450,0,
-0.3178,0.0100,5.24467,0,
-0.3178,0.0100,5.24483,0,
-0.1589,0.0100,5.24500,0,
-0.1589,0.0100,5.24517,0,
-0.1589,0.0100,5.24533,0,
-0.1589,0.0100,5.24550,0,
-0.1589,0.0100,5.24567,0,
-0.1589,0.0100,5.24583,0,
-0.1589,0.0100,5.24600,0,
-0.1589,0.0100,5.24617,0,
-0.1589,0.0100,5.24633,0,
-0.1589,0.0100,5.24650,0,
-0.1589,0.0100,5.24667,0,
-0.1589,0.0100,5.24683,0,
-0.1589,0.0100,5.24700,0,
-0.1589,0.0100,5.24717,0,
-0.1589,0.0100,5.24733,0,
-0.1589,0.0100,5.24750,0,
-0.1589,0.0100,5.24767,0,
-0.1589,0.0100,5.24783,0,
-0.1589,0.0100,5.24800,0,
-0.1589,0.0100,5.24817,0,
-0.1589,0.0100,5.24833,0,
-0.1589,0.0100,5.24850,0,
-0.1589,0.0100,5.24867,0,
-0.1589,0.0100,5.24883,0,
-0.1589,0.0100,5.24900,0,
-0.1589,0.0100,5.24917,0,
-0.1589,0.0100,5.24933,0,
-0.1589,0.0100,5.24950,0,
-0.1589,0.0100,5.24967,0,
-0.0000,0.0100,5.24983,0,
-0.0000,0.0100,5.25000,0,
-0.0000,0.0100,5.25017,0,
-0.0000,0.0100,5.25033,0,
-0.0000,0.0100,5.25050,0,
-0.0000,0.0100,5.25067,0,
-0.0000,0.0100,5.25083,0,
-0.0000,0.0100,5.25100,0,
-0.0000,0.0100,5.25117,0,
-0.0000,0.0100,5.25133,0,
-0.0000,0.0100,5.25150,0,
-0.0000,0.0100,5.25167,0,
-0.0000,0.0100,5.25183,0,
-0.0000,0.0100,5.25200,0,
-0.0000,0.0100,5.25217,0,
-0.0000,0.0100,5.25233,0,
-0.0000,0.0100,5.25250,0,
-0.0000,0.0100,5.25267,0,
-0.0000,0.0100,5.25283,0,
-0.0000,0.0100,5.25300,0,
-0.0000,0.0100,5.25317,0,
-0.0000,0.0100,5.25333,0,
-0.0000,0.0100,5.25350,0,
-0.0000,0.0100,5.25367,0,
-0.0000,0.0100,5.25383,0,
-0.0000,0.0100,5.25400,0,
-0.0000,0.0100,5.25417,0,
-0.0000,0.0100,5.25433,0,
-0.0000,0.0100,5.25450,0,
-0.0000,0.0100,5.25467,0,
-0.0000,0.0100,5.25483,0,
-0.0000,0.0100,5.25500,0,
-0.0000,0.0100,5.25517,0,
-0.0000,0.0100,5.25533,0,
-0.0000,0.0100,5.25550,0,
-0.0000,0.0100,5.25567,0,
0.1589,0.0100,5.25583,0,
-0.0000,0.0100,5.25600,0,
0.1589,0.0100,5.25617,0,
-0.0000,0.0100,5.25633,0,
-0.0000,0.0100,5.25650,0,
0.1589,0.0100,5.25667,0,
0.1589,0.0100,5.25683,0,
0.1589,0.0100,5.25700,0,
-0.0000,0.0075,5.25717,0,
-0.3178,0.0075,5.25733,0,
-0.6356,0.0050,5.25750,0,
-0.6356,0.0050,5.25767,0,
-0.6356,0.0050,5.25783,0,
-0.6356,0.0050,5.25800,0,
-0.4767,0.0050,5.25817,0,
-0.6356,0.0050,5.25833,0,
-0.6356,0.0050,5.25850,0,
-0.6356,0.0050,5.25867,0,
-0.6356,0.0050,5.25883,0,
-0.6356,0.0050,5.25900,0,
-0.6356,0.0050,5.25917,0,
-0.6356,0.0050,5.25933,0,
-0.6356,0.0050,5.25950,0,
-0.6356,0.0050,5.25967,0,
-0.6356,0.0050,5.25983,0,
-0.6356,0.0050,5.26000,0,
-0.6356,0.0050,5.26017,0,
-0.6356,0.0050,5.26033,0,
-0.4767,0.0050,5.26050,0,
-0.6356,0.0050,5.26067,0,
-0.6356,0.0050,5.26083,0,
-0.6356,0.0050,5.26100,0,
-0.4767,0.0050,5.26117,0,
-0.6356,0.0050,5.26133,0,
-0.6356,0.0050,5.26150,0,
-0.6356,0.0050,5.26167,0,
-0.6356,0.0050,5.26183,0,
-0.6356,0.0050,5.26200,0,
-0.6356,0.0050,5.26217,0,
-0.6356,0.0050,5.26233,0,
-0.6356,0.0050,5.26250,0,
-0.6356,0.0050,5.26267,0,
-0.6356,0.0050,5.26283,0,
-0.6356,0.0050,5.26300,0,
-0.6356,0.0050,5.26317,0,
-0.6356,0.0050,5.26333,0,
